,LATITUDE,LONGITUDE,CRASHES,LOG_CRASHES
28393,40.736,-73.919,3,1.0986122886681098
28394,40.736,-73.918,3,1.0986122886681098
28395,40.736,-73.917,1,0.0
28396,40.736,-73.915,42,3.7376696182833684
28397,40.736,-73.913,2,0.6931471805599453
28398,40.736,-73.912,8,2.0794415416798357
28399,40.736,-73.911,1,0.0
28400,40.736,-73.91,23,3.1354942159291497
28401,40.736,-73.909,34,3.5263605246161616
28402,40.736,-73.907,1,0.0
28403,40.736,-73.906,13,2.5649493574615367
28404,40.736,-73.905,1,0.0
28405,40.736,-73.904,4,1.3862943611198906
28406,40.736,-73.903,5,1.6094379124341003
28407,40.736,-73.902,4,1.3862943611198906
28408,40.736,-73.901,3,1.0986122886681098
28409,40.736,-73.9,6,1.791759469228055
28410,40.736,-73.899,10,2.302585092994046
28411,40.736,-73.898,3,1.0986122886681098
28412,40.736,-73.897,1,0.0
28413,40.736,-73.896,9,2.1972245773362196
28414,40.736,-73.894,7,1.9459101490553132
28415,40.736,-73.893,8,2.0794415416798357
28416,40.736,-73.892,2,0.6931471805599453
28417,40.736,-73.891,6,1.791759469228055
28418,40.736,-73.89,4,1.3862943611198906
28419,40.736,-73.889,6,1.791759469228055
28420,40.736,-73.887,1,0.0
28421,40.736,-73.885,2,0.6931471805599453
28422,40.736,-73.884,1,0.0
28423,40.736,-73.882,2,0.6931471805599453
28424,40.736,-73.881,12,2.4849066497880004
28425,40.736,-73.88,11,2.3978952727983707
28426,40.736,-73.879,6,1.791759469228055
28427,40.736,-73.877,9,2.1972245773362196
28428,40.736,-73.876,24,3.1780538303479458
28429,40.736,-73.875,1,0.0
28430,40.736,-73.874,17,2.833213344056216
28431,40.736,-73.873,14,2.6390573296152584
28432,40.736,-73.872,11,2.3978952727983707
28433,40.736,-73.87,1,0.0
28434,40.736,-73.869,2,0.6931471805599453
28435,40.736,-73.868,10,2.302585092994046
28436,40.736,-73.867,4,1.3862943611198906
28437,40.736,-73.866,21,3.044522437723423
28438,40.736,-73.865,9,2.1972245773362196
28439,40.736,-73.86,12,2.4849066497880004
28440,40.736,-73.859,45,3.8066624897703196
28441,40.736,-73.858,50,3.912023005428146
28442,40.736,-73.856,43,3.7612001156935624
28443,40.736,-73.854,14,2.6390573296152584
28444,40.736,-73.851,18,2.8903717578961645
28445,40.736,-73.85,1,0.0
28446,40.736,-73.849,4,1.3862943611198906
28447,40.736,-73.848,6,1.791759469228055
28448,40.736,-73.847,1,0.0
28449,40.736,-73.846,15,2.70805020110221
28450,40.736,-73.845,6,1.791759469228055
28451,40.736,-73.837,3,1.0986122886681098
28452,40.736,-73.825,2,0.6931471805599453
28453,40.736,-73.816,1,0.0
28454,40.736,-73.811,17,2.833213344056216
28455,40.736,-73.809,5,1.6094379124341003
28456,40.736,-73.807,1,0.0
28457,40.736,-73.805,6,1.791759469228055
28458,40.736,-73.804,1,0.0
28459,40.736,-73.802,1,0.0
28460,40.736,-73.797,5,1.6094379124341003
28461,40.736,-73.795,3,1.0986122886681098
28462,40.736,-73.794,3,1.0986122886681098
28463,40.736,-73.793,6,1.791759469228055
28464,40.736,-73.792,2,0.6931471805599453
28465,40.736,-73.79,1,0.0
28466,40.736,-73.788,1,0.0
28467,40.736,-73.786,1,0.0
28468,40.736,-73.785,2,0.6931471805599453
28469,40.736,-73.784,6,1.791759469228055
28470,40.736,-73.782,3,1.0986122886681098
28471,40.736,-73.781,1,0.0
28472,40.736,-73.78,2,0.6931471805599453
28473,40.736,-73.775,5,1.6094379124341003
28474,40.736,-73.774,11,2.3978952727983707
28475,40.736,-73.773,40,3.6888794541139363
28476,40.736,-73.768,3,1.0986122886681098
28477,40.736,-73.756,5,1.6094379124341003
28478,40.736,-73.748,3,1.0986122886681098
28479,40.736,-73.747,27,3.295836866004329
28480,40.736,-73.746,2,0.6931471805599453
28481,40.736,-73.745,5,1.6094379124341003
28482,40.736,-73.744,2,0.6931471805599453
28483,40.736,-73.742,24,3.1780538303479458
28484,40.736,-73.741,1,0.0
28485,40.736,-73.737,1,0.0
28486,40.736,-73.736,1,0.0
28487,40.736,-73.735,2,0.6931471805599453
28488,40.736,-73.734,2,0.6931471805599453
28489,40.736,-73.726,1,0.0
28490,40.736,-73.725,1,0.0
28491,40.736,-73.724,1,0.0
28492,40.736,-73.723,2,0.6931471805599453
28493,40.736,-73.721,2,0.6931471805599453
28494,40.736,-73.717,9,2.1972245773362196
28495,40.736,-73.716,9,2.1972245773362196
28496,40.736,-73.715,5,1.6094379124341003
28497,40.736,-73.714,25,3.2188758248682006
28498,40.736,-73.713,14,2.6390573296152584
28499,40.736,-73.71,1,0.0
28500,40.736,-73.709,2,0.6931471805599453
28501,40.736,-73.708,2,0.6931471805599453
28502,40.736,-73.707,1,0.0
28503,40.736,-73.706,1,0.0
28504,40.736,-73.704,1,0.0
28505,40.736,-73.703,1,0.0
28506,40.736,-73.702,1,0.0
28507,40.737,-74.01,13,2.5649493574615367
28508,40.737,-74.009,3,1.0986122886681098
28509,40.737,-74.008,14,2.6390573296152584
28510,40.737,-74.007,10,2.302585092994046
28511,40.737,-74.006,8,2.0794415416798357
28512,40.737,-74.005,2,0.6931471805599453
28513,40.737,-74.004,3,1.0986122886681098
28514,40.737,-74.002,6,1.791759469228055
28515,40.737,-74.001,56,4.02535169073515
28516,40.737,-74.0,1,0.0
28517,40.737,-73.999,7,1.9459101490553132
28518,40.737,-73.998,2,0.6931471805599453
28519,40.737,-73.997,59,4.07753744390572
28520,40.737,-73.995,9,2.1972245773362196
28521,40.737,-73.994,3,1.0986122886681098
28522,40.737,-73.993,29,3.367295829986474
28523,40.737,-73.992,3,1.0986122886681098
28524,40.737,-73.991,5,1.6094379124341003
28525,40.737,-73.99,4,1.3862943611198906
28526,40.737,-73.989,35,3.5553480614894135
28527,40.737,-73.988,1,0.0
28528,40.737,-73.987,9,2.1972245773362196
28529,40.737,-73.986,6,1.791759469228055
28530,40.737,-73.985,18,2.8903717578961645
28531,40.737,-73.984,32,3.4657359027997265
28532,40.737,-73.983,26,3.258096538021482
28533,40.737,-73.982,22,3.091042453358316
28534,40.737,-73.981,44,3.784189633918261
28535,40.737,-73.98,7,1.9459101490553132
28536,40.737,-73.979,38,3.6375861597263857
28537,40.737,-73.978,9,2.1972245773362196
28538,40.737,-73.976,1,0.0
28539,40.737,-73.975,6,1.791759469228055
28540,40.737,-73.974,26,3.258096538021482
28541,40.737,-73.957,1,0.0
28542,40.737,-73.956,2,0.6931471805599453
28543,40.737,-73.955,14,2.6390573296152584
28544,40.737,-73.954,3,1.0986122886681098
28545,40.737,-73.953,21,3.044522437723423
28546,40.737,-73.952,3,1.0986122886681098
28547,40.737,-73.951,2,0.6931471805599453
28548,40.737,-73.95,6,1.791759469228055
28549,40.737,-73.94,5,1.6094379124341003
28550,40.737,-73.938,2,0.6931471805599453
28551,40.737,-73.937,1,0.0
28552,40.737,-73.936,10,2.302585092994046
28553,40.737,-73.935,2,0.6931471805599453
28554,40.737,-73.934,20,2.995732273553991
28555,40.737,-73.933,1,0.0
28556,40.737,-73.932,22,3.091042453358316
28557,40.737,-73.931,89,4.48863636973214
28558,40.737,-73.93,1,0.0
28559,40.737,-73.929,15,2.70805020110221
28560,40.737,-73.928,17,2.833213344056216
28561,40.737,-73.926,2,0.6931471805599453
28562,40.737,-73.924,2,0.6931471805599453
28563,40.737,-73.921,2,0.6931471805599453
28564,40.737,-73.92,6,1.791759469228055
28565,40.737,-73.919,5,1.6094379124341003
28566,40.737,-73.918,30,3.4011973816621555
28567,40.737,-73.917,7,1.9459101490553132
28568,40.737,-73.908,34,3.5263605246161616
28569,40.737,-73.907,2,0.6931471805599453
28570,40.737,-73.906,16,2.772588722239781
28571,40.737,-73.905,2,0.6931471805599453
28572,40.737,-73.904,2,0.6931471805599453
28573,40.737,-73.903,3,1.0986122886681098
28574,40.737,-73.902,2,0.6931471805599453
28575,40.737,-73.9,7,1.9459101490553132
28576,40.737,-73.899,3,1.0986122886681098
28577,40.737,-73.898,3,1.0986122886681098
28578,40.737,-73.897,1,0.0
28579,40.737,-73.896,8,2.0794415416798357
28580,40.737,-73.895,1,0.0
28581,40.737,-73.894,13,2.5649493574615367
28582,40.737,-73.893,1,0.0
28583,40.737,-73.892,1,0.0
28584,40.737,-73.89,2,0.6931471805599453
28585,40.737,-73.889,1,0.0
28586,40.737,-73.888,6,1.791759469228055
28587,40.737,-73.887,3,1.0986122886681098
28588,40.737,-73.886,3,1.0986122886681098
28589,40.737,-73.885,3,1.0986122886681098
28590,40.737,-73.884,3,1.0986122886681098
28591,40.737,-73.883,1,0.0
28592,40.737,-73.882,2,0.6931471805599453
28593,40.737,-73.881,3,1.0986122886681098
28594,40.737,-73.88,6,1.791759469228055
28595,40.737,-73.879,24,3.1780538303479458
28596,40.737,-73.878,58,4.060443010546419
28597,40.737,-73.877,2,0.6931471805599453
28598,40.737,-73.876,11,2.3978952727983707
28599,40.737,-73.875,12,2.4849066497880004
28600,40.737,-73.874,2,0.6931471805599453
28601,40.737,-73.873,14,2.6390573296152584
28602,40.737,-73.872,1,0.0
28603,40.737,-73.87,23,3.1354942159291497
28604,40.737,-73.868,4,1.3862943611198906
28605,40.737,-73.867,2,0.6931471805599453
28606,40.737,-73.866,45,3.8066624897703196
28607,40.737,-73.865,10,2.302585092994046
28608,40.737,-73.864,17,2.833213344056216
28609,40.737,-73.863,15,2.70805020110221
28610,40.737,-73.859,15,2.70805020110221
28611,40.737,-73.858,3,1.0986122886681098
28612,40.737,-73.857,8,2.0794415416798357
28613,40.737,-73.856,60,4.0943445622221
28614,40.737,-73.855,26,3.258096538021482
28615,40.737,-73.854,19,2.9444389791664403
28616,40.737,-73.853,20,2.995732273553991
28617,40.737,-73.852,2,0.6931471805599453
28618,40.737,-73.851,1,0.0
28619,40.737,-73.846,6,1.791759469228055
28620,40.737,-73.845,11,2.3978952727983707
28621,40.737,-73.836,3,1.0986122886681098
28622,40.737,-73.829,3,1.0986122886681098
28623,40.737,-73.828,1,0.0
28624,40.737,-73.815,22,3.091042453358316
28625,40.737,-73.813,5,1.6094379124341003
28626,40.737,-73.812,2,0.6931471805599453
28627,40.737,-73.811,2,0.6931471805599453
28628,40.737,-73.81,8,2.0794415416798357
28629,40.737,-73.808,3,1.0986122886681098
28630,40.737,-73.807,3,1.0986122886681098
28631,40.737,-73.806,1,0.0
28632,40.737,-73.805,10,2.302585092994046
28633,40.737,-73.804,3,1.0986122886681098
28634,40.737,-73.803,4,1.3862943611198906
28635,40.737,-73.802,2,0.6931471805599453
28636,40.737,-73.801,9,2.1972245773362196
28637,40.737,-73.8,2,0.6931471805599453
28638,40.737,-73.799,2,0.6931471805599453
28639,40.737,-73.798,2,0.6931471805599453
28640,40.737,-73.796,1,0.0
28641,40.737,-73.794,1,0.0
28642,40.737,-73.791,1,0.0
28643,40.737,-73.787,5,1.6094379124341003
28644,40.737,-73.782,1,0.0
28645,40.737,-73.781,2,0.6931471805599453
28646,40.737,-73.78,1,0.0
28647,40.737,-73.779,1,0.0
28648,40.737,-73.778,7,1.9459101490553132
28649,40.737,-73.776,2,0.6931471805599453
28650,40.737,-73.763,3,1.0986122886681098
28651,40.737,-73.757,2,0.6931471805599453
28652,40.737,-73.756,1,0.0
28653,40.737,-73.755,1,0.0
28654,40.737,-73.752,1,0.0
28655,40.737,-73.748,5,1.6094379124341003
28656,40.737,-73.746,1,0.0
28657,40.737,-73.741,8,2.0794415416798357
28658,40.737,-73.74,10,2.302585092994046
28659,40.737,-73.739,4,1.3862943611198906
28660,40.737,-73.735,1,0.0
28661,40.737,-73.734,1,0.0
28662,40.737,-73.726,1,0.0
28663,40.737,-73.724,10,2.302585092994046
28664,40.737,-73.72,2,0.6931471805599453
28665,40.737,-73.719,1,0.0
28666,40.737,-73.718,1,0.0
28667,40.737,-73.717,3,1.0986122886681098
28668,40.737,-73.714,1,0.0
28669,40.737,-73.713,1,0.0
28670,40.737,-73.712,10,2.302585092994046
28671,40.737,-73.711,6,1.791759469228055
28672,40.737,-73.71,7,1.9459101490553132
28673,40.737,-73.709,6,1.791759469228055
28674,40.737,-73.708,18,2.8903717578961645
28675,40.737,-73.707,2,0.6931471805599453
28676,40.737,-73.705,3,1.0986122886681098
28677,40.737,-73.703,1,0.0
28678,40.737,-73.702,1,0.0
28679,40.738,-74.01,11,2.3978952727983707
28680,40.738,-74.009,1,0.0
28681,40.738,-74.008,13,2.5649493574615367
28682,40.738,-74.007,2,0.6931471805599453
28683,40.738,-74.006,15,2.70805020110221
28684,40.738,-74.005,5,1.6094379124341003
28685,40.738,-74.004,16,2.772588722239781
28686,40.738,-74.003,1,0.0
28687,40.738,-74.002,13,2.5649493574615367
28688,40.738,-74.001,5,1.6094379124341003
28689,40.738,-74.0,27,3.295836866004329
28690,40.738,-73.998,2,0.6931471805599453
28691,40.738,-73.997,15,2.70805020110221
28692,40.738,-73.996,18,2.8903717578961645
28693,40.738,-73.994,2,0.6931471805599453
28694,40.738,-73.993,8,2.0794415416798357
28695,40.738,-73.992,14,2.6390573296152584
28696,40.738,-73.991,5,1.6094379124341003
28697,40.738,-73.99,15,2.70805020110221
28698,40.738,-73.988,28,3.332204510175204
28699,40.738,-73.987,5,1.6094379124341003
28700,40.738,-73.986,31,3.4339872044851463
28701,40.738,-73.985,9,2.1972245773362196
28702,40.738,-73.984,45,3.8066624897703196
28703,40.738,-73.983,13,2.5649493574615367
28704,40.738,-73.982,9,2.1972245773362196
28705,40.738,-73.981,53,3.970291913552122
28706,40.738,-73.98,20,2.995732273553991
28707,40.738,-73.979,1,0.0
28708,40.738,-73.978,29,3.367295829986474
28709,40.738,-73.977,3,1.0986122886681098
28710,40.738,-73.976,7,1.9459101490553132
28711,40.738,-73.975,2,0.6931471805599453
28712,40.738,-73.974,31,3.4339872044851463
28713,40.738,-73.973,4,1.3862943611198906
28714,40.738,-73.956,3,1.0986122886681098
28715,40.738,-73.955,6,1.791759469228055
28716,40.738,-73.953,10,2.302585092994046
28717,40.738,-73.941,5,1.6094379124341003
28718,40.738,-73.94,17,2.833213344056216
28719,40.738,-73.939,23,3.1354942159291497
28720,40.738,-73.938,33,3.4965075614664802
28721,40.738,-73.937,10,2.302585092994046
28722,40.738,-73.936,24,3.1780538303479458
28723,40.738,-73.935,79,4.3694478524670215
28724,40.738,-73.934,74,4.30406509320417
28725,40.738,-73.932,13,2.5649493574615367
28726,40.738,-73.931,13,2.5649493574615367
28727,40.738,-73.93,48,3.871201010907891
28728,40.738,-73.929,8,2.0794415416798357
28729,40.738,-73.928,5,1.6094379124341003
28730,40.738,-73.927,5,1.6094379124341003
28731,40.738,-73.926,3,1.0986122886681098
28732,40.738,-73.925,1,0.0
28733,40.738,-73.924,13,2.5649493574615367
28734,40.738,-73.923,12,2.4849066497880004
28735,40.738,-73.922,2,0.6931471805599453
28736,40.738,-73.921,6,1.791759469228055
28737,40.738,-73.909,4,1.3862943611198906
28738,40.738,-73.908,1,0.0
28739,40.738,-73.907,2,0.6931471805599453
28740,40.738,-73.906,3,1.0986122886681098
28741,40.738,-73.905,8,2.0794415416798357
28742,40.738,-73.904,5,1.6094379124341003
28743,40.738,-73.903,45,3.8066624897703196
28744,40.738,-73.902,3,1.0986122886681098
28745,40.738,-73.901,1,0.0
28746,40.738,-73.9,7,1.9459101490553132
28747,40.738,-73.899,9,2.1972245773362196
28748,40.738,-73.898,4,1.3862943611198906
28749,40.738,-73.896,11,2.3978952727983707
28750,40.738,-73.895,1,0.0
28751,40.738,-73.894,13,2.5649493574615367
28752,40.738,-73.892,2,0.6931471805599453
28753,40.738,-73.891,1,0.0
28754,40.738,-73.888,1,0.0
28755,40.738,-73.887,1,0.0
28756,40.738,-73.886,22,3.091042453358316
28757,40.738,-73.885,11,2.3978952727983707
28758,40.738,-73.884,11,2.3978952727983707
28759,40.738,-73.883,4,1.3862943611198906
28760,40.738,-73.882,31,3.4339872044851463
28761,40.738,-73.881,7,1.9459101490553132
28762,40.738,-73.879,10,2.302585092994046
28763,40.738,-73.878,7,1.9459101490553132
28764,40.738,-73.877,35,3.5553480614894135
28765,40.738,-73.876,2,0.6931471805599453
28766,40.738,-73.874,2,0.6931471805599453
28767,40.738,-73.873,3,1.0986122886681098
28768,40.738,-73.871,5,1.6094379124341003
28769,40.738,-73.87,3,1.0986122886681098
28770,40.738,-73.869,1,0.0
28771,40.738,-73.868,8,2.0794415416798357
28772,40.738,-73.866,21,3.044522437723423
28773,40.738,-73.865,4,1.3862943611198906
28774,40.738,-73.862,7,1.9459101490553132
28775,40.738,-73.861,13,2.5649493574615367
28776,40.738,-73.86,26,3.258096538021482
28777,40.738,-73.859,1,0.0
28778,40.738,-73.858,8,2.0794415416798357
28779,40.738,-73.857,10,2.302585092994046
28780,40.738,-73.856,2,0.6931471805599453
28781,40.738,-73.855,7,1.9459101490553132
28782,40.738,-73.854,2,0.6931471805599453
28783,40.738,-73.853,7,1.9459101490553132
28784,40.738,-73.852,146,4.983606621708336
28785,40.738,-73.851,103,4.634728988229636
28786,40.738,-73.85,9,2.1972245773362196
28787,40.738,-73.849,141,4.948759890378168
28788,40.738,-73.845,7,1.9459101490553132
28789,40.738,-73.837,14,2.6390573296152584
28790,40.738,-73.816,1,0.0
28791,40.738,-73.815,4,1.3862943611198906
28792,40.738,-73.814,3,1.0986122886681098
28793,40.738,-73.813,4,1.3862943611198906
28794,40.738,-73.812,1,0.0
28795,40.738,-73.81,2,0.6931471805599453
28796,40.738,-73.809,6,1.791759469228055
28797,40.738,-73.808,2,0.6931471805599453
28798,40.738,-73.807,7,1.9459101490553132
28799,40.738,-73.806,2,0.6931471805599453
28800,40.738,-73.805,9,2.1972245773362196
28801,40.738,-73.804,1,0.0
28802,40.738,-73.803,29,3.367295829986474
28803,40.738,-73.801,15,2.70805020110221
28804,40.738,-73.799,22,3.091042453358316
28805,40.738,-73.798,5,1.6094379124341003
28806,40.738,-73.797,40,3.6888794541139363
28807,40.738,-73.796,13,2.5649493574615367
28808,40.738,-73.795,12,2.4849066497880004
28809,40.738,-73.794,3,1.0986122886681098
28810,40.738,-73.793,8,2.0794415416798357
28811,40.738,-73.792,2,0.6931471805599453
28812,40.738,-73.791,3,1.0986122886681098
28813,40.738,-73.79,2,0.6931471805599453
28814,40.738,-73.789,10,2.302585092994046
28815,40.738,-73.788,5,1.6094379124341003
28816,40.738,-73.785,1,0.0
28817,40.738,-73.782,2,0.6931471805599453
28818,40.738,-73.781,1,0.0
28819,40.738,-73.779,2,0.6931471805599453
28820,40.738,-73.775,2,0.6931471805599453
28821,40.738,-73.774,6,1.791759469228055
28822,40.738,-73.769,27,3.295836866004329
28823,40.738,-73.768,46,3.828641396489095
28824,40.738,-73.76,1,0.0
28825,40.738,-73.758,1,0.0
28826,40.738,-73.757,1,0.0
28827,40.738,-73.753,1,0.0
28828,40.738,-73.749,2,0.6931471805599453
28829,40.738,-73.745,1,0.0
28830,40.738,-73.743,3,1.0986122886681098
28831,40.738,-73.742,1,0.0
28832,40.738,-73.741,21,3.044522437723423
28833,40.738,-73.737,1,0.0
28834,40.738,-73.736,1,0.0
28835,40.738,-73.735,1,0.0
28836,40.738,-73.734,6,1.791759469228055
28837,40.738,-73.726,3,1.0986122886681098
28838,40.738,-73.725,5,1.6094379124341003
28839,40.738,-73.723,2,0.6931471805599453
28840,40.738,-73.722,1,0.0
28841,40.738,-73.721,2,0.6931471805599453
28842,40.738,-73.719,1,0.0
28843,40.738,-73.716,2,0.6931471805599453
28844,40.738,-73.715,6,1.791759469228055
28845,40.738,-73.714,3,1.0986122886681098
28846,40.738,-73.713,3,1.0986122886681098
28847,40.738,-73.711,2,0.6931471805599453
28848,40.738,-73.71,1,0.0
28849,40.738,-73.709,1,0.0
28850,40.738,-73.708,1,0.0
28851,40.738,-73.707,8,2.0794415416798357
28852,40.738,-73.706,6,1.791759469228055
28853,40.738,-73.705,3,1.0986122886681098
28854,40.738,-73.704,4,1.3862943611198906
28855,40.738,-73.703,6,1.791759469228055
28856,40.738,-73.702,4,1.3862943611198906
28857,40.739,-74.01,28,3.332204510175204
28858,40.739,-74.009,2,0.6931471805599453
28859,40.739,-74.008,11,2.3978952727983707
28860,40.739,-74.007,2,0.6931471805599453
28861,40.739,-74.006,17,2.833213344056216
28862,40.739,-74.005,5,1.6094379124341003
28863,40.739,-74.004,9,2.1972245773362196
28864,40.739,-74.003,19,2.9444389791664403
28865,40.739,-74.002,6,1.791759469228055
28866,40.739,-74.001,11,2.3978952727983707
28867,40.739,-74.0,28,3.332204510175204
28868,40.739,-73.999,22,3.091042453358316
28869,40.739,-73.998,4,1.3862943611198906
28870,40.739,-73.997,6,1.791759469228055
28871,40.739,-73.996,26,3.258096538021482
28872,40.739,-73.995,14,2.6390573296152584
28873,40.739,-73.994,5,1.6094379124341003
28874,40.739,-73.993,10,2.302585092994046
28875,40.739,-73.992,17,2.833213344056216
28876,40.739,-73.991,18,2.8903717578961645
28877,40.739,-73.99,3,1.0986122886681098
28878,40.739,-73.989,6,1.791759469228055
28879,40.739,-73.988,3,1.0986122886681098
28880,40.739,-73.987,10,2.302585092994046
28881,40.739,-73.986,1,0.0
28882,40.739,-73.985,13,2.5649493574615367
28883,40.739,-73.984,13,2.5649493574615367
28884,40.739,-73.983,52,3.9512437185814275
28885,40.739,-73.982,13,2.5649493574615367
28886,40.739,-73.981,4,1.3862943611198906
28887,40.739,-73.98,39,3.6635616461296463
28888,40.739,-73.979,4,1.3862943611198906
28889,40.739,-73.978,8,2.0794415416798357
28890,40.739,-73.977,65,4.174387269895637
28891,40.739,-73.976,3,1.0986122886681098
28892,40.739,-73.974,14,2.6390573296152584
28893,40.739,-73.973,19,2.9444389791664403
28894,40.739,-73.955,1,0.0
28895,40.739,-73.953,6,1.791759469228055
28896,40.739,-73.944,3,1.0986122886681098
28897,40.739,-73.943,12,2.4849066497880004
28898,40.739,-73.941,15,2.70805020110221
28899,40.739,-73.94,2,0.6931471805599453
28900,40.739,-73.939,8,2.0794415416798357
28901,40.739,-73.938,3,1.0986122886681098
28902,40.739,-73.937,4,1.3862943611198906
28903,40.739,-73.935,14,2.6390573296152584
28904,40.739,-73.934,10,2.302585092994046
28905,40.739,-73.933,4,1.3862943611198906
28906,40.739,-73.929,4,1.3862943611198906
28907,40.739,-73.927,14,2.6390573296152584
28908,40.739,-73.926,3,1.0986122886681098
28909,40.739,-73.925,1,0.0
28910,40.739,-73.922,2,0.6931471805599453
28911,40.739,-73.921,2,0.6931471805599453
28912,40.739,-73.92,8,2.0794415416798357
28913,40.739,-73.919,18,2.8903717578961645
28914,40.739,-73.918,13,2.5649493574615367
28915,40.739,-73.917,5,1.6094379124341003
28916,40.739,-73.908,4,1.3862943611198906
28917,40.739,-73.907,4,1.3862943611198906
28918,40.739,-73.906,4,1.3862943611198906
28919,40.739,-73.905,2,0.6931471805599453
28920,40.739,-73.903,12,2.4849066497880004
28921,40.739,-73.902,3,1.0986122886681098
28922,40.739,-73.901,52,3.9512437185814275
28923,40.739,-73.9,1,0.0
28924,40.739,-73.898,2,0.6931471805599453
28925,40.739,-73.897,1,0.0
28926,40.739,-73.896,5,1.6094379124341003
28927,40.739,-73.894,4,1.3862943611198906
28928,40.739,-73.892,5,1.6094379124341003
28929,40.739,-73.891,13,2.5649493574615367
28930,40.739,-73.89,15,2.70805020110221
28931,40.739,-73.889,1,0.0
28932,40.739,-73.888,8,2.0794415416798357
28933,40.739,-73.887,9,2.1972245773362196
28934,40.739,-73.885,4,1.3862943611198906
28935,40.739,-73.884,3,1.0986122886681098
28936,40.739,-73.881,3,1.0986122886681098
28937,40.739,-73.88,9,2.1972245773362196
28938,40.739,-73.879,2,0.6931471805599453
28939,40.739,-73.878,21,3.044522437723423
28940,40.739,-73.877,10,2.302585092994046
28941,40.739,-73.876,1,0.0
28942,40.739,-73.875,2,0.6931471805599453
28943,40.739,-73.874,4,1.3862943611198906
28944,40.739,-73.873,3,1.0986122886681098
28945,40.739,-73.871,31,3.4339872044851463
28946,40.739,-73.869,1,0.0
28947,40.739,-73.868,3,1.0986122886681098
28948,40.739,-73.867,1,0.0
28949,40.739,-73.865,2,0.6931471805599453
28950,40.739,-73.864,5,1.6094379124341003
28951,40.739,-73.863,6,1.791759469228055
28952,40.739,-73.862,1,0.0
28953,40.739,-73.861,2,0.6931471805599453
28954,40.739,-73.86,1,0.0
28955,40.739,-73.859,5,1.6094379124341003
28956,40.739,-73.858,20,2.995732273553991
28957,40.739,-73.857,6,1.791759469228055
28958,40.739,-73.856,3,1.0986122886681098
28959,40.739,-73.855,14,2.6390573296152584
28960,40.739,-73.853,24,3.1780538303479458
28961,40.739,-73.852,1,0.0
28962,40.739,-73.851,26,3.258096538021482
28963,40.739,-73.85,3,1.0986122886681098
28964,40.739,-73.849,12,2.4849066497880004
28965,40.739,-73.848,8,2.0794415416798357
28966,40.739,-73.847,4,1.3862943611198906
28967,40.739,-73.845,15,2.70805020110221
28968,40.739,-73.837,18,2.8903717578961645
28969,40.739,-73.829,2,0.6931471805599453
28970,40.739,-73.828,2,0.6931471805599453
28971,40.739,-73.825,4,1.3862943611198906
28972,40.739,-73.823,2,0.6931471805599453
28973,40.739,-73.821,1,0.0
28974,40.739,-73.82,1,0.0
28975,40.739,-73.818,4,1.3862943611198906
28976,40.739,-73.817,4,1.3862943611198906
28977,40.739,-73.816,20,2.995732273553991
28978,40.739,-73.815,4,1.3862943611198906
28979,40.739,-73.814,90,4.499809670330265
28980,40.739,-73.813,3,1.0986122886681098
28981,40.739,-73.812,14,2.6390573296152584
28982,40.739,-73.811,5,1.6094379124341003
28983,40.739,-73.81,27,3.295836866004329
28984,40.739,-73.809,15,2.70805020110221
28985,40.739,-73.808,23,3.1354942159291497
28986,40.739,-73.807,2,0.6931471805599453
28987,40.739,-73.806,13,2.5649493574615367
28988,40.739,-73.802,1,0.0
28989,40.739,-73.801,3,1.0986122886681098
28990,40.739,-73.8,10,2.302585092994046
28991,40.739,-73.797,1,0.0
28992,40.739,-73.796,11,2.3978952727983707
28993,40.739,-73.795,17,2.833213344056216
28994,40.739,-73.794,12,2.4849066497880004
28995,40.739,-73.793,14,2.6390573296152584
28996,40.739,-73.792,40,3.6888794541139363
28997,40.739,-73.791,2,0.6931471805599453
28998,40.739,-73.788,1,0.0
28999,40.739,-73.787,4,1.3862943611198906
29000,40.739,-73.786,25,3.2188758248682006
29001,40.739,-73.785,2,0.6931471805599453
29002,40.739,-73.784,2,0.6931471805599453
29003,40.739,-73.782,1,0.0
29004,40.739,-73.781,1,0.0
29005,40.739,-73.779,1,0.0
29006,40.739,-73.777,2,0.6931471805599453
29007,40.739,-73.776,1,0.0
29008,40.739,-73.775,2,0.6931471805599453
29009,40.739,-73.764,15,2.70805020110221
29010,40.739,-73.763,1,0.0
29011,40.739,-73.757,8,2.0794415416798357
29012,40.739,-73.756,1,0.0
29013,40.739,-73.755,1,0.0
29014,40.739,-73.754,1,0.0
29015,40.739,-73.753,1,0.0
29016,40.739,-73.749,1,0.0
29017,40.739,-73.748,1,0.0
29018,40.739,-73.745,1,0.0
29019,40.739,-73.74,8,2.0794415416798357
29020,40.739,-73.734,13,2.5649493574615367
29021,40.739,-73.726,1,0.0
29022,40.739,-73.725,3,1.0986122886681098
29023,40.739,-73.724,3,1.0986122886681098
29024,40.739,-73.722,1,0.0
29025,40.739,-73.721,3,1.0986122886681098
29026,40.739,-73.72,1,0.0
29027,40.739,-73.719,2,0.6931471805599453
29028,40.739,-73.718,3,1.0986122886681098
29029,40.739,-73.715,1,0.0
29030,40.739,-73.714,2,0.6931471805599453
29031,40.739,-73.712,2,0.6931471805599453
29032,40.739,-73.711,3,1.0986122886681098
29033,40.739,-73.71,2,0.6931471805599453
